Ship_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Operational_Cost_USD,Cluster
Fish Carrier,Fair,11.091472784158524,836.9752658116107,443.20421107842003,477521.1021813221,0
Fish Carrier,Fair,12.483587915655134,2451.0502819988315,628.2070003057574,468717.3010906768,0
Bulk Carrier,Fair,21.629893624739054,878.3879823591408,1447.9549920601287,329059.820234637,2
Container Ship,Good,24.479581469073597,864.8486588307578,1874.123659272807,375938.4234038943,3
Container Ship,Good,22.044546382642174,599.6046913070786,540.708286851583,238673.2338826901,3
Container Ship,Critical,18.188565668032517,1376.1420502237434,989.6014950367102,141319.86908345454,3
Tanker,Good,19.100731840837547,2035.6427061795848,785.1865033996945,90997.50991829275,1
Fish Carrier,Good,13.625672892881068,1170.251268903795,1189.1165432960952,143230.43248965417,0
Fish Carrier,Good,22.29812575615353,1644.285749287993,1880.6615166790157,422248.30889717146,0
Fish Carrier,Good,23.436201099142444,2516.172902135958,68.82643875914073,277796.5403797729,0
Bulk Carrier,Fair,22.837356528074487,1940.3339415862915,313.2639006603948,64660.15630030312,2
Bulk Carrier,Good,15.835259435297282,867.5134426074463,1622.0875012093018,390029.1636294422,2
Tanker,Critical,15.168543632829902,2777.1350474059814,1340.4674254586544,214210.12314784984,1
Fish Carrier,Good,17.210460295509105,725.1323278799966,1786.3210619197837,358252.8590749459,0
Tanker,Critical,24.605940087035737,1117.7911473295612,641.1931135693835,450880.79132149287,1
Bulk Carrier,Fair,18.029754779073585,599.3705233683372,586.6875184156935,422064.17354979087,2
Tanker,Good,16.902700012047212,1659.9764358843304,396.25800182723856,394791.3807351139,1
Container Ship,Fair,15.946732589890573,2803.734658337009,1710.6675100830769,303073.670710322,3
Tanker,Good,16.07347001984844,2483.3363172114146,363.50183048866063,50389.562301359925,1
Container Ship,Fair,20.929005201618843,1569.6016269936947,740.4343449450766,274485.08921446244,3
Tanker,Good,10.771418561887764,1372.165765415406,214.68942246609458,43280.59342019021,1
Tanker,Good,10.883923303924115,773.3205582146246,348.67993588280865,194293.9468843491,1
Container Ship,Fair,18.56602163775989,1517.0134732834508,1852.6289465039908,434573.6189535265,3
Fish Carrier,Good,14.389309171860576,2394.6879735092134,1714.8545127541015,95161.31048677454,0
Container Ship,Critical,14.443637556722171,1065.8397845468887,101.9251978307093,122353.68499322183,3
Bulk Carrier,Fair,19.438897492482692,1528.3875408774218,840.4015715278865,432017.7730601098,2
Bulk Carrier,Critical,24.595047768002875,1001.2240394789304,550.9282112837247,111107.19054374986,2
Bulk Carrier,Critical,24.3322757360862,1151.0909570453427,874.8290372985484,413944.87900685874,2
Tanker,Fair,17.392437620624413,1329.7974621225549,961.1231161972786,175120.81772925658,1
Bulk Carrier,Good,14.261242110901645,2143.214087115124,1335.9832603241382,197374.2143251404,2
Container Ship,Good,13.27338219534922,711.8134938698872,371.3549379268977,338641.59312362043,3
Tanker,Good,13.14712755512483,1631.784077486854,1363.312884594494,238897.42657682445,1
Fish Carrier,Good,10.639521692565063,2290.9486732925016,1127.5460713577672,289646.5882450581,0
Bulk Carrier,Good,10.517141221959063,1297.576860029359,510.80049748326155,251675.03669041564,2
Bulk Carrier,Critical,22.85721236081222,1992.5589998152525,465.0121827323537,244634.7826796014,2
Container Ship,Fair,11.339757542819797,2382.2897301788157,698.014299768175,114522.205362395,3
Tanker,Good,11.721582944946572,1584.5406179760555,1181.8188799139746,325804.4144317446,1
Bulk Carrier,Good,17.82181221083046,1287.3811883239846,1040.9924827898303,93891.5912005034,2
Bulk Carrier,Fair,15.880489509263718,1597.5024011306102,1664.2500447393584,46197.25126309163,2
Bulk Carrier,Critical,14.91294615063101,2150.580476816401,1282.3771704262783,195584.25528271764,2
Container Ship,Fair,15.365619593298993,1269.576239538135,1271.1015018012488,228055.03199156965,3
Bulk Carrier,Good,19.29670984985876,2807.7067900429724,94.66448734707171,238018.02638555432,2
Container Ship,Fair,16.631153934746475,520.8291706047617,1786.8567762651082,134516.95179794723,3
Fish Carrier,Fair,24.914622208764584,2489.7662297501765,530.14094582341,196769.88087029872,0
Fish Carrier,Good,12.57356870602604,1795.8165686841082,1726.0171339933434,256504.8721761764,0
Bulk Carrier,Critical,24.237826220698366,2359.7611840570244,1249.6761264560755,64915.25043227404,2
Tanker,Critical,18.11934002338593,1429.0771220941158,477.20374338998386,84353.61609807698,1
Tanker,Good,23.45058006244674,1267.7025635245454,120.036888753001,106471.88753988771,1
Bulk Carrier,Fair,13.824858051113448,1071.6218683527718,102.27719028920797,122999.964364941,2
Bulk Carrier,Good,14.935557871973892,905.1407763305708,1416.3418783058346,85283.89970685658,2
Fish Carrier,Good,13.544315225464342,2295.732154074052,1686.5438305834894,286265.5623047534,0
Fish Carrier,Fair,21.90358659122,1329.5867592644663,600.1679533826309,111238.91938952293,0
Container Ship,Good,15.41297225691239,1096.0758526063853,1839.715619025503,142985.3048519043,3
Bulk Carrier,Fair,10.538410583038177,721.1232503654273,103.51219999250611,451748.906772917,2
Bulk Carrier,Good,19.43630692217446,2971.896095295954,1458.656267639178,379463.5070270957,2
Fish Carrier,Good,21.54806900050053,1719.955318820417,340.0102508787061,276355.64454053243,0
Fish Carrier,Good,12.6228557684263,1034.8713851364505,1388.6652026968577,486638.8947014918,0
Tanker,Fair,14.76304417374888,2706.1119669075715,1833.234290051203,354964.4662371584,1
Bulk Carrier,Good,21.332234233306643,717.1854757741962,697.4925505332025,99466.24813579157,2
Container Ship,Critical,19.91154353109265,2726.2979013206977,1626.3145449126573,422984.3444687998,3
Bulk Carrier,Critical,13.913930985449303,2722.397975683976,1631.4285323296597,400311.36212294176,2
Tanker,Critical,24.369554256578397,2559.542871483032,577.9395803520677,268663.6657867549,1
Fish Carrier,Fair,22.487084548555263,1537.161246774043,1825.7382479001224,251158.8745540148,0
Container Ship,Critical,23.34409763876375,2102.727108890734,1382.771461074827,383098.32560286944,3
Fish Carrier,Critical,20.75947004807093,1973.6417908994576,329.88881882672354,369342.9444144548,0
Bulk Carrier,Good,19.239989971656183,1099.2549832764005,1315.0561863712708,281348.816605328,2
Bulk Carrier,Critical,11.374329592676634,1678.839598225277,188.23394760022154,28867.78436001329,2
Bulk Carrier,Critical,10.68141043990672,810.6404069534733,1057.293411432287,359151.6845751913,2
Bulk Carrier,Good,12.600386411374686,1387.7423384835618,461.3688337700438,283287.52987999533,2
Bulk Carrier,Critical,20.116915933764616,2325.6121052551243,1090.5024912374472,276882.93733313325,2
Bulk Carrier,Fair,23.953936923184667,1415.6750671969355,52.28660798420378,11993.789637139067,2
Tanker,Good,20.1469628882822,2122.1020056895595,1082.7897739908635,34161.61949944799,1
Fish Carrier,Good,18.7424790922058,2754.7980575992137,169.77995156930842,109363.29706287774,0
Fish Carrier,Good,21.67848488894377,2948.7279204251936,538.89519453252,291828.4705394835,0
Bulk Carrier,Good,16.44645568764642,2463.546288497322,279.6515314936289,425628.4666707542,2
Tanker,Good,12.800605347842062,2995.549644372454,1285.7829010835967,296408.80391025875,1
Tanker,Good,13.590541870499132,1317.585215499319,1906.346701062649,355275.9583668326,1
Bulk Carrier,Critical,19.45617520503289,817.8915838239019,919.8882871034432,416540.2823165116,2
Container Ship,Fair,14.370134867393505,2086.358858772597,612.2058649730499,244084.5865330398,3
Fish Carrier,Good,13.389179845510016,1591.804833276298,204.9432699759692,463455.39876673673,0
Container Ship,Fair,13.577369496272532,2047.970079819955,968.1556369159036,397682.35245955526,3
Bulk Carrier,Good,14.248372673279446,2247.886590912336,234.23563742734507,281761.88880791795,2
Bulk Carrier,Fair,17.571091433310567,1798.8604031194764,425.6713935337366,123257.28806644693,2
Tanker,Fair,22.15218274684484,2892.181424708864,1153.9107264439594,423164.0550132992,1
Bulk Carrier,Good,14.460295065287438,834.1108176895651,986.1121953718114,464109.3977340525,2
Container Ship,Critical,19.18988456298648,2109.965586790682,482.18406125286333,308904.936221302,3
Fish Carrier,Fair,24.50525975668262,2494.4207176567697,1882.5679907039248,498514.4108120605,0
Container Ship,Fair,14.38291690510064,2125.4026050083207,950.6426018995372,286169.1163858647,3
Tanker,Good,21.91713588850097,1826.4702383201952,1210.9894849697798,286191.50163821824,1
Container Ship,Good,21.476394565034543,568.240301465783,873.4265261737648,146960.32561380614,3
Tanker,Critical,11.504061338386036,2586.3702369800235,1975.739758909368,35057.231327078625,1
Fish Carrier,Fair,11.110409221461474,1020.9152196248662,528.0469205592083,301308.6094132871,0
Fish Carrier,Critical,20.667183831995217,2031.2801967732737,610.5888731041496,90902.2085566503,0
Tanker,Good,17.133240350455278,1894.6660006648929,1597.6865709027072,456353.687359785,1
Tanker,Good,22.457861296146422,2874.928502336756,742.450794180625,95896.73774433552,1
Tanker,Critical,11.315144480603712,1895.259562676711,109.52523662951398,448838.3651553954,1
Tanker,Fair,17.026422330525754,1831.065376634481,579.4413079574363,111559.62429610721,1
Fish Carrier,Good,14.991064873513574,2809.907515712297,1524.715812775186,333063.3577426461,0
Tanker,Good,16.916193971832463,2334.589946829102,987.293143080034,250514.5030046801,1
Fish Carrier,Fair,13.76866378466509,761.5060795326262,1298.755069717836,345155.10684679286,0
Container Ship,Critical,18.143606866503934,2220.432220668089,621.4766771888128,79235.26426838315,3
Fish Carrier,Fair,17.03789007904274,1482.4727154515283,1389.8919830948585,471707.44908855227,0
Tanker,Critical,21.43568840503293,2153.1074386199334,1104.4184169640332,33208.556645377714,1
Container Ship,Critical,12.680308928720835,2930.7322796404665,738.8393206083454,81725.83204068261,3
Fish Carrier,Fair,10.132713818818615,1216.1018866244665,1304.7330624242272,226746.0823876797,0
Container Ship,Fair,24.705403340499096,937.5712896913768,834.350128187775,85145.36456257885,3
Tanker,Fair,22.87678223180796,1836.266887507446,485.2284743485458,99593.80986405042,1
Container Ship,Good,23.2856316981261,1052.8379678539582,145.95880333185266,437811.6565790119,3
Fish Carrier,Fair,11.140727539740514,1528.4311047246983,732.9856895079615,189922.98312098853,0
Fish Carrier,Critical,19.53222779254513,1380.702488626185,1849.7989866670312,404163.3771657407,0
Tanker,Fair,15.92742727000537,1447.8669252316167,1081.284864973842,410175.934762007,1
Container Ship,Fair,11.561647735846444,506.0392348377213,1895.730031929843,274689.80783797806,3
Fish Carrier,Good,21.245640140532256,2924.2025313115023,1608.5512060545984,466482.4250405412,0
Tanker,Fair,22.618809611068265,2061.0894379094634,1321.9569846923796,339609.6808871463,1
Bulk Carrier,Critical,15.885890980094931,2365.499783329816,613.3452363356121,106957.20133102688,2
Container Ship,Critical,22.915569309544267,1459.168524093916,1618.8279439050132,53285.169794245914,3
Bulk Carrier,Critical,20.277550513873926,901.7696684357768,516.166243454828,105708.95503107097,2
Fish Carrier,Critical,12.23214283689699,1079.989951122434,737.2523009634762,253957.25502163827,0
Bulk Carrier,Fair,16.589614488696142,2465.252566478168,1940.1076510011824,201683.38474233836,2
Container Ship,Good,17.861893352930203,1879.081266156457,876.0242610019629,497045.5036996672,3
Fish Carrier,Critical,24.285335981948755,1049.6293210403217,891.9978168265161,376389.9671737813,0
Tanker,Good,14.753333178253214,2268.951959283503,1178.6567942591596,480476.94255842565,1
Fish Carrier,Critical,17.41774810735271,890.9653292673752,1170.8131329866485,447571.43388452,0
Tanker,Fair,17.926527109419723,2244.8414434315823,1846.5354898148769,353185.7060483544,1
Tanker,Critical,19.949153232741978,802.4331864723515,493.8179073998099,459719.6605397372,1
Tanker,Fair,24.836488030695584,752.4284067719753,1642.8804433580028,58285.21060667228,1
Tanker,Fair,11.348857541988242,2210.4414265570203,251.39816828864593,495669.8649210544,1
Tanker,Fair,19.16295803433765,1973.837120056428,505.8102854665451,429889.249585874,1
Tanker,Critical,15.342553375350723,1862.9810847677709,1554.7344434327342,455477.87245111977,1
Bulk Carrier,Fair,20.449310077673477,2696.311807523116,761.6907095924716,405882.0667518165,2
Bulk Carrier,Good,15.301530639734498,2858.545374894922,402.2978938141572,45822.38903622038,2
Container Ship,Critical,12.97371981357881,1372.2404331336088,179.3591853771809,287075.5969287468,3
Fish Carrier,Fair,14.749020461462033,2450.390672826717,1600.755277974429,65435.186791365326,0
Fish Carrier,Critical,23.4467162058585,2327.99271382486,1221.0827002147355,115935.6185900126,0
Fish Carrier,Critical,14.376624927399783,689.3850693810673,652.8209131570488,113138.43940375646,0
Container Ship,Critical,19.15115668429704,1801.314150584334,1120.7628300011984,413837.15665158967,3
Fish Carrier,Critical,11.220111586015223,2667.444068713526,1389.728305309564,248607.47335152535,0
Fish Carrier,Fair,17.94453142808231,1529.1442074814058,200.69291322803565,232778.36166062343,0
Bulk Carrier,Critical,18.616121409821996,892.5283090891837,1377.5569484074506,42919.53764445169,2
Container Ship,Good,14.428468923100908,576.7579557713361,688.8085942265898,404668.1854171116,3
Container Ship,Critical,21.317663301100698,1968.3299170113207,743.4520272725226,97178.301989811,3
Bulk Carrier,Fair,24.940230523452986,904.0825341176462,692.3744294384263,219751.8556926492,2
Container Ship,Fair,17.96329291276732,1304.0208163996735,1241.832367868434,410890.9323407352,3
Bulk Carrier,Fair,16.506741866746857,1876.8142594719309,496.6801477031694,160266.41097671422,2
Fish Carrier,Critical,16.487056980639984,1459.6766030156475,1526.456990467703,261063.39114375043,0
Container Ship,Good,15.439628142750571,2074.804391603772,657.1003255366863,10411.858357100864,3
Bulk Carrier,Critical,13.742899366816696,834.3090236396554,1685.573230506699,77079.79203459137,2
Fish Carrier,Fair,10.095127662893098,1772.4894884424778,1024.48803331794,160405.0152412849,0
Tanker,Good,23.484671562704577,1886.6615800838808,922.453880339856,471567.4978689217,1
Bulk Carrier,Critical,18.111440343082656,817.8896510358919,1203.975985789951,284375.84091852524,2
Fish Carrier,Critical,15.821262071378705,1024.6235347704992,818.5114685598417,105459.95720934524,0
Fish Carrier,Good,18.115750601061045,2966.1877668740194,767.5419240259171,379559.23979103554,0
Container Ship,Critical,22.55728170707541,2170.28948571007,1342.522875677487,221924.2218962669,3
Fish Carrier,Good,20.839804398279675,2602.353313800536,1828.8127115596496,446549.5971569776,0
Container Ship,Fair,13.252736582694212,2866.6401734032056,1324.197992086995,108554.68421117714,3
Fish Carrier,Critical,15.300873634056316,971.0549716660497,1553.8645928797478,245663.59225505384,0
Bulk Carrier,Critical,15.828094715063903,1829.7274242444548,1294.0538364416077,454938.7466618712,2
Bulk Carrier,Critical,12.983717066599182,708.3425318443562,925.8272051896938,236831.2776257112,2
Bulk Carrier,Critical,19.845865819388465,2533.908015913192,135.5386817665618,144666.71313716864,2
Tanker,Critical,22.935618134171094,687.0308884909359,1320.7759781272712,154803.7923074575,1
Container Ship,Good,16.430678504464552,2474.2832115067577,1016.6215526424164,403930.56415837625,3
Bulk Carrier,Fair,20.408755819894036,1490.7740637085235,1754.517671360832,240381.6226823791,2
Container Ship,Critical,14.537442796180269,2817.9383097338323,957.27619051262,283270.47987049515,3
Bulk Carrier,Critical,17.862095456189728,732.5668190703063,979.2115393035637,264276.048096825,2
Tanker,Fair,19.054005734681475,1727.040579797111,623.58409448711,280732.9081162072,1
Bulk Carrier,Good,22.551784263244933,1068.6218781131815,1720.7577337744935,67396.28193840454,2
Fish Carrier,Critical,18.746504780178647,2344.0592599394395,1241.450889281409,221558.1221023586,0
Bulk Carrier,Good,16.714163541252667,1759.8246424050349,1737.4136582823494,295970.820040421,2
